Random;16246200.0;40;[[146, 278, 338, 158]]
Random;16246680.0;40;[[65, 297, 321, 207]]
Random;16248420.0;40;[[185, 198, 329, 38]]
Random;16249590.0;40;[[77, 180, 269, 60]]
Random;16250295.0;40;[[158, 248, 338, 120]]
Random;16250445.0;40;[[165, 142, 345, 14]]
Random;16250775.0;40;[[80, 319, 260, 191]]
Random;16251000.0;40;[[8, 162, 248, 66]]
Random;16251225.0;40;[[60, 289, 188, 109]]
Random;16252050.0;40;[[152, 205, 344, 85]]
Random;16252995.0;40;[[6, 289, 168, 163], [190, 77, 226, 4]]
Random;16253475.0;40;[[149, 161, 193, 76], [34, 219, 134, 26]]
Random;16253625.0;40;[[43, 317, 115, 184], [247, 223, 315, 25]]
Random;16255260.0;40;[[150, 281, 270, 89]]
Random;16255470.0;40;[[109, 301, 253, 141]]
Random;16256745.0;40;[[26, 220, 206, 149], [220, 311, 355, 235]]
Random;16256820.0;40;[[64, 257, 184, 65]]
Random;16257000.0;40;[[233, 299, 329, 59]]
Random;16257435.0;40;[[3, 233, 259, 143]]
Random;16257480.0;40;[[53, 84, 197, 41], [50, 230, 78, 151], [276, 43, 344, 16], [169, 291, 249, 131]]
Random;16257825.0;40;[[23, 131, 215, 11]]
Random;16258020.0;40;[[11, 199, 251, 103]]
Random;16258065.0;40;[[37, 299, 325, 219]]
Random;16258305.0;40;[[72, 291, 232, 147]]
Random;16258440.0;40;[[63, 299, 255, 179]]
Random;16258950.0;40;[[96, 286, 352, 196]]
Random;16259220.0;40;[[120, 168, 312, 48]]
Random;16259580.0;40;[[154, 276, 220, 205], [244, 187, 358, 26]]
Random;16260075.0;40;[[227, 284, 347, 134], [33, 184, 103, 112]]
Random;16260090.0;40;[[66, 307, 258, 187]]
Random;16261185.0;40;[[19, 119, 259, 23]]
Random;16261650.0;40;[[56, 291, 184, 151], [18, 99, 75, 73], [111, 124, 218, 90]]
Random;16262175.0;40;[[48, 271, 192, 111]]
Random;16263465.0;40;[[50, 213, 290, 117]]
Random;16263480.0;40;[[29, 299, 93, 256], [271, 288, 337, 70], [40, 167, 100, 92], [115, 95, 165, 67]]
Random;16263600.0;40;[[19, 298, 47, 239], [258, 287, 309, 219], [238, 204, 350, 44]]
Random;16263810.0;40;[[95, 193, 275, 65]]
Random;16264725.0;40;[[136, 282, 341, 218], [81, 135, 161, 11]]
Random;16265250.0;40;[[66, 317, 194, 137]]
Random;16265865.0;40;[[9, 288, 153, 128]]
Random;16265910.0;40;[[39, 138, 101, 87], [158, 261, 255, 63], [130, 166, 154, 138]]
Random;16265970.0;40;[[171, 115, 309, 29], [106, 277, 302, 220]]
Random;16266810.0;40;[[27, 319, 171, 159]]
Random;16266825.0;40;[[24, 248, 264, 152]]
Random;16266945.0;40;[[179, 193, 281, 120], [179, 285, 336, 222], [208, 33, 234, 0], [58, 196, 115, 111]]
Random;16267875.0;40;[[208, 195, 328, 3]]
Random;16268085.0;40;[[75, 78, 339, 0], [233, 170, 305, 136]]
Random;16268430.0;40;[[69, 24, 97, 9], [52, 291, 226, 161]]
Random;16269075.0;40;[[77, 133, 257, 5]]
Random;16269315.0;40;[[246, 282, 336, 26]]
Random;16269465.0;40;[[155, 190, 225, 151], [22, 210, 106, 46], [290, 311, 344, 190]]
Random;16269585.0;40;[[89, 59, 119, 32], [49, 251, 166, 61]]
Random;16269870.0;40;[[43, 216, 299, 126]]
Random;16270440.0;40;[[91, 132, 283, 12]]
Random;16270470.0;40;[[25, 181, 106, 86], [13, 310, 168, 211]]
Random;16270830.0;40;[[232, 320, 328, 80]]
Random;16270950.0;40;[[62, 196, 133, 11], [303, 233, 312, 207], [80, 226, 89, 203], [224, 243, 276, 61]]
Random;16271325.0;40;[[185, 274, 249, 104], [252, 310, 332, 158]]
Random;16271430.0;40;[[175, 207, 319, 47]]
Random;16271715.0;40;[[113, 194, 305, 74]]
Random;16273365.0;40;[[50, 231, 181, 111], [272, 300, 332, 178]]
Random;16273845.0;40;[[143, 135, 323, 7]]
Random;16274130.0;40;[[70, 261, 195, 195], [246, 247, 333, 77]]
Random;16274490.0;40;[[138, 285, 266, 105]]
Random;16274685.0;40;[[190, 205, 262, 14], [14, 113, 57, 22], [25, 250, 68, 125]]
Random;16275030.0;40;[[169, 268, 349, 140]]
Random;16275180.0;40;[[60, 311, 100, 171], [107, 244, 216, 84]]
Random;16275495.0;40;[[121, 293, 216, 227], [272, 284, 335, 94], [64, 158, 160, 108]]
Random;16275690.0;40;[[40, 318, 130, 62]]
Random;16276035.0;40;[[12, 161, 192, 33]]
Random;16276095.0;40;[[17, 164, 197, 36]]
Random;16276155.0;40;[[146, 197, 266, 5]]
Random;16276290.0;40;[[94, 305, 334, 209]]
Random;16276725.0;40;[[106, 303, 274, 225], [29, 208, 98, 64]]
Random;16276860.0;40;[[63, 116, 319, 26]]
Random;16276890.0;40;[[30, 167, 190, 23]]
Random;16277025.0;40;[[174, 107, 212, 82], [207, 295, 330, 187], [79, 211, 153, 92]]
Random;16277295.0;40;[[106, 281, 266, 137]]
Random;16277790.0;40;[[79, 107, 335, 17]]
Random;16278585.0;40;[[93, 172, 253, 28]]
Random;16278600.0;40;[[88, 230, 142, 71], [199, 279, 345, 180]]
Random;16278645.0;40;[[24, 101, 280, 11]]
Random;16279530.0;40;[[35, 283, 227, 163]]
Random;16279530.0;40;[[187, 204, 357, 150], [160, 300, 340, 223]]
Random;16279665.0;40;[[252, 84, 341, 26], [36, 317, 150, 187], [321, 283, 345, 213], [29, 101, 55, 48]]
Random;16279935.0;40;[[130, 133, 328, 17], [183, 314, 195, 308]]
Random;16280100.0;40;[[84, 229, 264, 101]]
Random;16281135.0;40;[[191, 236, 319, 56]]
Random;16281195.0;40;[[171, 282, 336, 208], [97, 140, 287, 83]]
Random;16281555.0;40;[[72, 252, 360, 172]]
Random;16281585.0;40;[[28, 190, 172, 30]]
Random;16281810.0;40;[[136, 296, 316, 168]]
Random;16281945.0;40;[[135, 255, 315, 127]]
Random;16281945.0;40;[[35, 192, 155, 0]]
Random;16282800.0;40;[[210, 287, 265, 173], [126, 110, 341, 32]]
Random;16283130.0;40;[[221, 209, 316, 49], [149, 219, 219, 107]]
Random;16283640.0;40;[[99, 283, 355, 193]]
Random;16283940.0;40;[[139, 317, 229, 61]]
Random;16284090.0;40;[[15, 181, 143, 1]]
Random;16284375.0;40;[[29, 141, 221, 21]]
Random;16284375.0;40;[[267, 292, 357, 36]]
Random;16284420.0;40;[[274, 232, 325, 59], [138, 312, 214, 186], [72, 257, 121, 164], [74, 271, 80, 257]]
Random;16284525.0;40;[[183, 284, 327, 124]]
Random;16285200.0;40;[[188, 235, 348, 91]]
Random;16285305.0;40;[[87, 165, 231, 5]]
Random;16286085.0;40;[[22, 290, 278, 200]]
Random;16286355.0;40;[[239, 306, 347, 164], [79, 275, 112, 218], [92, 183, 194, 129], [145, 310, 154, 275]]
Random;16286430.0;40;[[145, 255, 273, 75]]
Random;16286625.0;40;[[41, 189, 281, 93]]
Random;16286640.0;40;[[176, 275, 281, 142], [107, 259, 162, 94]]
Random;16286880.0;40;[[310, 198, 324, 163], [52, 286, 134, 11]]
Random;16286925.0;40;[[218, 258, 346, 78]]
Random;16287330.0;40;[[91, 302, 152, 80], [84, 23, 108, 1], [163, 317, 301, 252]]
Random;16287345.0;40;[[178, 234, 358, 106]]
Random;16287585.0;40;[[156, 304, 316, 160]]
Random;16287915.0;40;[[201, 121, 292, 82], [45, 266, 312, 193]]
Random;16288065.0;40;[[272, 209, 295, 137], [70, 306, 151, 42]]
Random;16288665.0;40;[[181, 161, 325, 1]]
Random;16288860.0;40;[[11, 114, 18, 110], [6, 235, 154, 197], [25, 184, 163, 58]]
Random;16289415.0;40;[[37, 258, 165, 78]]
Random;16289430.0;40;[[122, 313, 263, 215], [181, 90, 340, 32]]
Random;16289460.0;40;[[116, 200, 225, 110], [63, 289, 273, 226]]
Random;16289520.0;40;[[116, 36, 128, 10], [111, 292, 160, 254], [92, 156, 323, 84], [252, 78, 325, 20]]
Random;16290315.0;40;[[47, 81, 242, 15], [208, 262, 298, 149]]
Random;16290495.0;40;[[218, 211, 330, 33], [84, 165, 181, 133]]
Random;16290765.0;40;[[113, 151, 293, 23]]
Random;16290930.0;40;[[163, 285, 355, 231], [95, 44, 215, 4], [271, 195, 335, 72]]
Random;16290975.0;40;[[187, 297, 347, 153]]
Random;16291050.0;40;[[304, 237, 350, 106], [5, 294, 99, 113]]
Random;16291350.0;40;[[46, 301, 220, 229], [147, 95, 285, 51], [265, 303, 302, 183]]
Random;16291470.0;40;[[116, 205, 245, 36], [264, 201, 285, 142]]
Random;16291575.0;40;[[98, 262, 258, 118]]
Random;16291755.0;40;[[247, 256, 313, 45], [81, 159, 143, 12]]
Random;16291905.0;40;[[133, 313, 261, 133]]
Random;16292010.0;40;[[132, 142, 324, 22]]
Random;16292325.0;40;[[312, 197, 333, 187], [226, 122, 334, 10], [47, 203, 125, 130], [145, 207, 217, 137]]
Random;16292340.0;40;[[43, 280, 133, 24]]
Random;16293060.0;40;[[32, 287, 212, 159]]
Random;16293270.0;40;[[101, 275, 281, 206], [199, 146, 289, 28]]
Random;16293585.0;40;[[5, 163, 185, 35]]
Random;16293615.0;40;[[209, 232, 317, 37], [86, 320, 146, 287]]
Random;16293660.0;40;[[51, 267, 231, 139]]
Random;16293915.0;40;[[95, 306, 223, 126]]
Random;16293960.0;40;[[138, 311, 293, 212], [205, 183, 262, 48]]
Random;16294710.0;40;[[66, 249, 322, 159]]
Random;16294890.0;40;[[194, 314, 280, 224], [48, 195, 138, 25]]
Random;16295040.0;40;[[51, 310, 307, 220]]
Random;16295055.0;40;[[14, 86, 162, 27], [241, 291, 336, 151], [219, 35, 282, 19]]
Random;16295145.0;40;[[29, 273, 209, 172], [198, 90, 279, 30]]
Random;16295310.0;40;[[53, 95, 251, 13], [63, 268, 117, 142]]
Random;16295670.0;40;[[148, 175, 308, 31]]
Random;16296120.0;40;[[41, 315, 131, 59]]
Random;16296135.0;40;[[121, 215, 281, 71]]
Random;16296420.0;40;[[41, 290, 221, 162]]
Random;16296645.0;40;[[20, 188, 276, 98]]
Random;16297215.0;40;[[160, 318, 274, 210], [222, 110, 280, 29], [45, 144, 135, 77]]
Random;16297290.0;40;[[199, 273, 314, 139], [78, 296, 148, 187]]
Random;16297560.0;40;[[228, 293, 318, 37]]
Random;16298565.0;40;[[112, 186, 352, 90]]
Random;16298790.0;40;[[28, 144, 262, 75], [4, 249, 38, 234], [58, 69, 191, 21]]
Random;16298865.0;40;[[106, 263, 154, 241], [254, 108, 325, 6], [238, 311, 319, 129]]
Random;16299045.0;40;[[197, 228, 317, 36]]
Random;16299150.0;40;[[7, 254, 199, 134]]
Random;16299180.0;40;[[248, 308, 323, 218], [86, 264, 183, 134], [294, 124, 334, 32]]
Random;16299390.0;40;[[209, 223, 291, 37], [26, 184, 92, 66]]
Random;16299570.0;40;[[239, 289, 335, 49]]
Random;16299675.0;40;[[10, 297, 100, 41]]
Random;16299720.0;40;[[45, 298, 311, 214], [214, 132, 238, 103]]
Random;16299840.0;40;[[41, 167, 297, 77]]
Random;16300080.0;40;[[38, 211, 230, 91]]
Random;16300110.0;40;[[220, 234, 335, 128], [10, 311, 202, 255], [49, 39, 56, 25]]
Random;16300110.0;40;[[19, 269, 199, 141]]
Random;16300290.0;40;[[209, 272, 329, 80]]
Random;16300290.0;40;[[187, 137, 236, 63], [205, 287, 326, 153], [253, 89, 353, 57]]
Random;16300395.0;40;[[40, 275, 255, 211], [143, 101, 242, 26], [285, 318, 320, 265]]
Random;16300650.0;40;[[16, 307, 224, 237], [147, 159, 307, 106]]
Random;16300650.0;40;[[181, 287, 256, 265], [108, 222, 223, 36]]
Random;16301160.0;40;[[121, 135, 301, 7]]
Random;16301175.0;40;[[227, 317, 317, 61]]
Random;16301190.0;40;[[26, 255, 232, 169], [206, 110, 294, 84], [303, 278, 336, 186]]
Random;16301280.0;40;[[134, 245, 263, 125], [255, 119, 327, 14]]
Random;16301325.0;40;[[275, 171, 347, 11], [87, 209, 231, 129]]
Random;16302405.0;40;[[138, 314, 240, 134], [86, 116, 131, 12]]
Random;16303245.0;40;[[99, 190, 339, 94]]
Random;16303500.0;40;[[242, 296, 338, 56]]
Random;16303575.0;40;[[36, 228, 324, 148]]
Random;16303830.0;40;[[6, 295, 166, 151]]
Random;16303920.0;40;[[120, 290, 312, 170]]
Random;16304055.0;40;[[153, 232, 190, 104], [210, 309, 353, 181]]
Random;16304295.0;40;[[311, 198, 342, 113], [26, 258, 291, 181]]
Random;16304580.0;40;[[166, 318, 306, 243], [83, 265, 149, 75]]
Random;16304610.0;40;[[73, 217, 80, 208], [7, 174, 214, 63]]
Random;16304640.0;40;[[190, 260, 334, 100]]
Random;16304670.0;40;[[185, 233, 345, 89]]
Random;16304925.0;40;[[150, 303, 342, 183]]
Random;16305315.0;40;[[241, 306, 331, 50]]
Random;16305405.0;40;[[15, 301, 150, 169], [184, 202, 249, 142], [205, 268, 249, 238]]
Random;16305735.0;40;[[175, 197, 335, 53]]
Random;16305900.0;40;[[188, 314, 328, 196], [284, 164, 338, 111], [55, 319, 114, 257]]
Random;16305915.0;40;[[190, 86, 237, 14], [16, 238, 232, 147]]
Random;16306050.0;40;[[166, 137, 199, 9], [138, 296, 266, 149]]
Random;16306455.0;40;[[72, 297, 328, 207]]
Random;16306605.0;40;[[153, 256, 243, 0]]
Random;16306815.0;40;[[187, 296, 206, 236], [79, 132, 179, 9], [286, 292, 360, 184], [240, 288, 264, 221]]
Random;16307055.0;40;[[99, 285, 259, 141]]
Random;16307100.0;40;[[5, 121, 245, 25]]
Random;16307130.0;40;[[155, 313, 325, 245], [211, 218, 293, 78]]
Random;16307190.0;40;[[119, 224, 228, 149], [104, 49, 257, 9], [236, 196, 329, 170], [291, 117, 348, 6]]
Random;16307490.0;40;[[244, 189, 272, 147], [281, 139, 335, 29], [222, 86, 238, 51], [77, 264, 244, 172]]
Random;16307505.0;40;[[136, 250, 280, 90]]
Random;16307535.0;40;[[195, 215, 355, 71]]
Random;16307790.0;40;[[144, 177, 324, 99], [92, 80, 242, 20]]
Random;16308240.0;40;[[102, 211, 254, 73], [300, 207, 348, 164]]
Random;16308525.0;40;[[148, 64, 328, 10], [141, 289, 289, 199]]
Random;16308675.0;40;[[14, 312, 124, 268], [142, 225, 233, 25]]
Random;16308735.0;40;[[45, 275, 225, 147]]
Random;16309080.0;40;[[64, 288, 216, 240], [44, 82, 162, 29], [213, 192, 261, 41], [272, 183, 331, 145]]
Random;16309110.0;40;[[42, 262, 146, 82], [156, 165, 196, 57]]
Random;16309200.0;40;[[21, 97, 309, 17]]
Random;16309920.0;40;[[28, 219, 148, 27]]
Random;16310145.0;40;[[177, 218, 357, 90]]
Random;16310445.0;40;[[257, 229, 293, 167], [166, 154, 319, 18]]
Random;16310565.0;40;[[229, 245, 325, 84], [187, 252, 223, 199], [127, 134, 171, 5]]
Random;16310610.0;40;[[92, 117, 190, 15], [210, 84, 291, 60], [227, 295, 287, 110]]
Random;16310895.0;40;[[113, 196, 257, 36]]
Random;16311555.0;40;[[71, 196, 179, 100], [211, 286, 259, 110], [32, 183, 56, 117], [123, 277, 203, 244]]
Random;16311645.0;40;[[198, 271, 279, 117], [134, 109, 236, 20], [326, 293, 350, 231]]
Random;16312470.0;40;[[108, 305, 228, 113]]
Random;16312470.0;40;[[168, 271, 360, 151]]
Random;16312485.0;40;[[61, 210, 317, 120]]
Random;16312590.0;40;[[17, 288, 161, 128]]
Random;16312605.0;40;[[88, 161, 134, 41], [85, 307, 325, 234]]
Random;16312650.0;40;[[103, 184, 263, 40]]
Random;16313235.0;40;[[69, 283, 181, 143], [241, 185, 333, 105]]
Random;16313745.0;40;[[18, 288, 178, 144]]
Random;16313970.0;40;[[4, 194, 14, 172], [209, 215, 349, 52]]
Random;16314135.0;40;[[45, 154, 225, 26]]
Random;16314180.0;40;[[201, 223, 327, 123], [77, 111, 193, 21]]
Random;16314255.0;40;[[60, 297, 102, 247], [72, 218, 177, 21], [274, 309, 279, 302], [295, 232, 306, 212]]
Random;16314390.0;40;[[158, 297, 338, 169]]
Random;16314540.0;40;[[39, 315, 201, 195], [239, 300, 314, 252]]
Random;16314735.0;40;[[268, 246, 346, 116], [24, 277, 153, 177]]
Random;16315170.0;40;[[197, 199, 341, 39]]
Random;16315215.0;40;[[15, 164, 195, 36]]
Random;16315410.0;40;[[82, 280, 167, 91], [170, 187, 215, 32]]
Random;16315545.0;40;[[26, 315, 170, 155]]
Random;16315935.0;40;[[315, 295, 347, 268], [9, 197, 177, 65]]
Random;16315995.0;40;[[192, 304, 290, 166], [24, 150, 146, 72]]
Random;16316340.0;40;[[220, 102, 280, 26], [148, 191, 358, 103]]
Random;16316685.0;40;[[9, 203, 189, 75]]
Random;16317375.0;40;[[35, 301, 111, 271], [208, 274, 328, 101]]
Random;16317480.0;40;[[25, 311, 115, 55]]
Random;16317780.0;40;[[57, 236, 314, 155], [93, 52, 150, 13]]
Random;16317780.0;40;[[240, 277, 330, 21]]
Random;16317855.0;40;[[206, 243, 334, 63]]
Random;16318215.0;40;[[233, 250, 329, 59], [134, 178, 182, 80]]
Random;16318485.0;40;[[220, 226, 351, 184], [79, 279, 158, 57]]
Random;16318785.0;40;[[22, 205, 103, 117], [148, 166, 252, 13]]
Random;16318845.0;40;[[17, 296, 137, 104]]
Random;16318890.0;40;[[85, 294, 277, 174]]
Random;16319250.0;40;[[61, 312, 317, 222]]
Random;16319760.0;40;[[26, 175, 218, 55]]
Random;16319805.0;40;[[97, 210, 241, 50]]
Random;16319850.0;40;[[197, 189, 325, 9]]
Random;16319955.0;40;[[4, 220, 51, 85], [103, 303, 262, 198]]
Random;16320195.0;40;[[172, 292, 268, 140], [0, 124, 30, 49], [198, 121, 276, 80], [9, 196, 84, 156]]
Random;16320480.0;40;[[164, 206, 356, 86]]
Random;16320735.0;40;[[201, 294, 345, 134]]
Random;16320915.0;40;[[247, 296, 312, 260], [92, 216, 317, 124]]
Random;16321050.0;40;[[103, 234, 247, 74]]
Random;16321200.0;40;[[261, 34, 327, 4], [191, 297, 299, 102]]
Random;16321230.0;40;[[218, 307, 271, 135], [141, 106, 244, 23], [19, 229, 144, 186]]
Random;16321500.0;40;[[171, 159, 351, 31]]
Random;16321545.0;40;[[40, 262, 232, 142]]
Random;16322190.0;40;[[67, 134, 164, 98], [24, 107, 40, 50], [103, 310, 342, 238], [130, 70, 151, 2]]
Random;16322400.0;40;[[195, 251, 339, 91]]
Random;16322625.0;40;[[227, 264, 323, 24]]
Random;16322880.0;40;[[12, 23, 80, 0], [199, 122, 256, 42], [53, 258, 140, 230], [273, 209, 353, 28]]
Random;16322985.0;40;[[183, 309, 263, 21]]
Random;16323375.0;40;[[2, 182, 194, 62]]
Random;16323390.0;40;[[13, 181, 141, 1]]
Random;16323495.0;40;[[66, 271, 210, 111]]
Random;16323765.0;40;[[132, 197, 312, 69]]
Random;16323810.0;40;[[161, 275, 257, 35]]
Random;16323990.0;40;[[192, 290, 312, 98]]
Random;16324050.0;40;[[136, 283, 265, 171], [136, 130, 315, 82]]
Random;16324275.0;40;[[86, 310, 266, 182]]
Random;16324305.0;40;[[148, 69, 276, 4], [54, 305, 146, 145]]
Random;16324830.0;40;[[22, 244, 50, 175], [137, 131, 180, 56], [13, 164, 50, 101], [117, 291, 309, 210]]
Random;16324890.0;40;[[29, 94, 317, 14]]
Random;16325280.0;40;[[166, 233, 326, 89]]
Random;16325310.0;40;[[52, 318, 308, 228]]
Random;16325775.0;40;[[32, 169, 320, 89]]
Random;16325970.0;40;[[297, 301, 356, 170], [295, 164, 348, 142], [79, 286, 202, 171]]
Random;16326015.0;40;[[153, 168, 333, 40]]
Random;16326465.0;40;[[181, 256, 309, 76]]
Random;16327020.0;40;[[32, 316, 176, 156]]
Random;16327080.0;40;[[191, 308, 311, 116]]
Random;16327110.0;40;[[116, 96, 320, 4], [8, 262, 56, 173]]
Random;16327305.0;40;[[152, 265, 280, 85]]
Random;16327395.0;40;[[7, 146, 41, 130], [164, 283, 323, 239], [213, 167, 338, 43]]
Random;16327515.0;40;[[64, 290, 184, 98]]
Random;16327530.0;40;[[114, 252, 163, 108], [172, 145, 320, 37]]
Random;16328985.0;40;[[81, 156, 337, 66]]
Random;16329735.0;40;[[123, 292, 203, 256], [223, 285, 349, 125]]
Random;16330395.0;40;[[82, 192, 202, 0]]
Random;16331370.0;40;[[242, 276, 338, 36]]
Random;16331685.0;40;[[199, 121, 280, 91], [68, 85, 284, 7], [11, 214, 44, 100]]
Random;16331925.0;40;[[108, 305, 229, 269], [293, 275, 355, 107], [246, 184, 258, 143], [127, 252, 235, 180]]
Random;16331970.0;40;[[0, 204, 74, 20], [74, 307, 198, 231]]
Random;16332030.0;40;[[40, 256, 328, 176]]
Random;16332525.0;40;[[223, 46, 316, 21], [230, 215, 257, 112], [272, 222, 313, 207], [99, 310, 168, 59]]
Random;16332630.0;40;[[140, 284, 320, 156]]
Random;16332660.0;40;[[238, 283, 358, 91]]
Random;16333140.0;40;[[104, 280, 191, 63], [232, 247, 305, 190]]
Random;16333245.0;40;[[99, 164, 291, 44]]
Random;16333530.0;40;[[33, 284, 273, 188]]
Random;16333605.0;40;[[134, 168, 299, 64], [16, 93, 114, 33]]
Random;16333860.0;40;[[64, 318, 165, 183], [118, 60, 283, 3]]
Random;16333965.0;40;[[139, 281, 259, 89]]
Random;16334535.0;40;[[199, 162, 354, 115], [252, 71, 324, 2], [119, 241, 280, 174]]
Random;16334640.0;40;[[128, 166, 272, 6]]
Random;16334880.0;40;[[121, 240, 331, 157], [275, 86, 341, 1]]
Random;16335330.0;40;[[94, 243, 334, 147]]
Random;16335405.0;40;[[55, 260, 139, 190], [243, 285, 275, 180], [210, 168, 250, 99], [85, 83, 245, 14]]
Random;16335525.0;40;[[177, 301, 281, 97], [50, 192, 107, 160]]
Random;16335690.0;40;[[74, 309, 170, 69]]
Random;16335960.0;40;[[189, 74, 208, 16], [285, 208, 314, 94], [1, 244, 137, 107]]
Random;16336395.0;40;[[47, 309, 191, 149]]
Random;16336425.0;40;[[46, 247, 206, 103]]
Random;16336530.0;40;[[83, 213, 275, 93]]
Random;16336710.0;40;[[214, 275, 304, 19]]
Random;16337070.0;40;[[184, 274, 274, 18]]
Random;16337175.0;40;[[69, 286, 197, 106]]
Random;16337490.0;40;[[211, 197, 269, 46], [273, 287, 347, 94]]
Random;16337865.0;40;[[27, 243, 50, 193], [121, 240, 320, 130]]
Random;16337955.0;40;[[38, 194, 158, 2]]
Random;16338165.0;40;[[294, 266, 325, 258], [25, 253, 284, 165]]
Random;16338390.0;40;[[270, 307, 360, 51]]
Random;16338465.0;40;[[53, 317, 197, 157]]
Random;16338600.0;40;[[151, 222, 295, 62]]
Random;16338990.0;40;[[92, 145, 152, 31], [177, 312, 339, 212]]
Random;16339095.0;40;[[43, 309, 299, 219]]
Random;16339110.0;40;[[52, 267, 196, 107]]
Random;16339470.0;40;[[231, 200, 306, 74], [58, 265, 92, 208], [1, 310, 37, 188], [109, 274, 219, 208]]
Random;16339800.0;40;[[63, 116, 351, 36]]
Random;16339905.0;40;[[209, 318, 337, 138]]
Random;16339980.0;40;[[125, 314, 264, 194], [194, 143, 314, 90]]
Random;16340160.0;40;[[95, 296, 190, 149], [1, 116, 122, 41]]
Random;16340190.0;40;[[95, 113, 333, 17], [99, 320, 115, 308]]
Random;16340265.0;40;[[16, 99, 272, 9]]
Random;16340460.0;40;[[166, 279, 278, 85], [295, 85, 327, 44]]
Random;16340535.0;40;[[47, 75, 78, 35], [203, 273, 312, 73]]
Random;16340865.0;40;[[207, 224, 335, 44]]
Random;16340925.0;40;[[201, 312, 321, 120]]
Random;16341120.0;40;[[178, 300, 268, 272], [31, 295, 68, 219], [124, 149, 357, 73]]
Random;16341180.0;40;[[152, 172, 320, 40], [84, 68, 138, 52]]
Random;16341315.0;40;[[153, 294, 249, 54]]
Random;16341345.0;40;[[17, 233, 145, 53]]
Random;16341525.0;40;[[144, 313, 288, 164], [50, 128, 98, 95]]
Random;16341630.0;40;[[156, 280, 300, 120]]
Random;16342230.0;40;[[226, 282, 346, 113], [69, 295, 99, 203]]
Random;16342245.0;40;[[27, 303, 149, 120], [121, 47, 155, 26]]
Random;16342935.0;40;[[125, 86, 222, 1], [203, 278, 344, 185], [81, 86, 110, 28]]
Random;16343640.0;40;[[113, 225, 233, 33]]
Random;16343655.0;40;[[174, 245, 244, 181], [265, 267, 335, 124], [59, 174, 134, 60]]
Random;16343700.0;40;[[47, 294, 287, 198]]
Random;16343760.0;40;[[69, 197, 261, 77]]
Random;16343790.0;40;[[149, 301, 311, 221], [81, 207, 144, 47]]
Random;16344090.0;40;[[223, 284, 343, 92]]
Random;16344300.0;40;[[191, 213, 251, 122], [276, 144, 310, 107], [182, 306, 289, 220], [96, 283, 176, 194]]
Random;16344345.0;40;[[225, 303, 345, 111]]
Random;16344375.0;40;[[103, 295, 247, 135]]
Random;16344375.0;40;[[276, 285, 340, 198], [23, 212, 191, 108]]
Random;16344900.0;40;[[249, 307, 330, 109], [204, 299, 242, 152], [88, 58, 147, 34]]
Random;16345440.0;40;[[60, 308, 188, 128]]
Random;16345470.0;40;[[249, 226, 313, 98], [116, 142, 232, 14]]
Random;16345515.0;40;[[50, 115, 306, 25]]
Random;16345590.0;40;[[82, 276, 210, 96]]
Random;16345680.0;40;[[14, 220, 302, 140]]
Random;16345710.0;40;[[82, 147, 274, 27]]
Random;16346085.0;40;[[50, 301, 140, 259], [174, 170, 354, 63]]
Random;16346100.0;40;[[161, 185, 305, 25]]
Random;16346205.0;40;[[18, 218, 274, 128]]
Random;16346220.0;40;[[4, 315, 260, 225]]
